workflow,category,dependency,version,count
action-version-check.yml,language,python,6,1
action-version-check.yml,language,python,3.11,1
action-version-check.yml,action,actions/checkout,any,1
action-version-check.yml,action,actions/setup-python,any,1
action-version-check.yml,action,actions/github-script,any,1
action-version-check.yml,tools,python,used,1
action-version-check.yml,tools,bash,used,1
actionlint-audit.yml,action,actions/checkout,any,1
actionlint-audit.yml,action,actions/checkout,any,1
actionlint-audit.yml,tools,curl,used,1
actionlint-audit.yml,tools,python,used,1
adaptive-agent-delegation.yml,language,python,6,1
adaptive-agent-delegation.yml,language,python,3.12,1
adaptive-agent-delegation.yml,action,actions/checkout,any,1
adaptive-agent-delegation.yml,action,actions/checkout,any,1
adaptive-agent-delegation.yml,action,actions/cache,any,1
adaptive-agent-delegation.yml,action,actions/checkout,any,1
adaptive-agent-delegation.yml,action,actions/setup-python,any,1
adaptive-agent-delegation.yml,action,actions/checkout,any,1
adaptive-agent-delegation.yml,tools,jq,used,1
adaptive-agent-delegation.yml,tools,python,used,1
admin-action-notifier.yml,action,./.github/workflows/admin-action-notifier.yml`,any,1
admin-action-notifier.yml,action,actions/github-script,any,1
admin-action-notifier.yml,action,actions/github-script,any,1
admin-action-notifier.yml,pip,— Python,any,1
admin-action-notifier.yml,tools,curl,used,1
admin-action-t03.yml,action,./.github/workflows/admin-action-notifier.yml,any,1
admin-action-t03.yml,tools,bash,used,1
admin_setup_verification.yml,language,python,6,1
admin_setup_verification.yml,language,python,3.12.13,1
admin_setup_verification.yml,action,actions/cache,any,1
admin_setup_verification.yml,action,actions/checkout,any,1
admin_setup_verification.yml,action,actions/cache,any,1
admin_setup_verification.yml,action,actions/setup-python,any,1
admin_setup_verification.yml,action,actions/cache,any,1
admin_setup_verification.yml,action,actions/github-script,any,1
admin_setup_verification.yml,pip,-e ".[dev]" -q 2>/dev/null || true,any,1
admin_setup_verification.yml,tools,curl,used,1
admin_setup_verification.yml,tools,python,used,1
agent-auth-delegation.yml,language,python,6,1
agent-auth-delegation.yml,language,python,6,1
agent-auth-delegation.yml,language,python,3.12.13,1
agent-auth-delegation.yml,language,python,3.12.13,1
agent-auth-delegation.yml,action,actions/checkout,any,1
agent-auth-delegation.yml,action,actions/setup-python,any,1
agent-auth-delegation.yml,action,actions/cache,any,1
agent-auth-delegation.yml,action,actions/checkout,any,1
agent-auth-delegation.yml,action,actions/github-script,any,1
agent-auth-delegation.yml,action,actions/github-script,any,1
agent-auth-delegation.yml,action,actions/github-script,any,1
agent-auth-delegation.yml,action,actions/github-script,any,1
agent-auth-delegation.yml,action,actions/github-script,any,1
agent-auth-delegation.yml,action,actions/cache,any,1
agent-auth-delegation.yml,action,actions/checkout,any,1
agent-auth-delegation.yml,action,actions/github-script,any,1
agent-auth-delegation.yml,action,actions/github-script,any,1
agent-auth-delegation.yml,action,actions/github-script,any,1
agent-auth-delegation.yml,action,actions/github-script,any,1
agent-auth-delegation.yml,action,actions/github-script,any,1
agent-auth-delegation.yml,action,actions/checkout,any,1
agent-auth-delegation.yml,action,actions/create-github-app-token,any,1
agent-auth-delegation.yml,action,actions/setup-python,any,1
agent-auth-delegation.yml,action,actions/checkout,any,1
agent-auth-delegation.yml,action,actions/github-script,any,1
agent-auth-delegation.yml,action,actions/checkout,any,1
agent-auth-delegation.yml,tools,git,used,1
agent-auth-delegation.yml,tools,curl,used,1
agent-auth-delegation.yml,tools,jq,used,1
agent-auth-delegation.yml,tools,python,used,1
agent-auth-delegation.yml,tools,bash,used,1
agent-handoff-gate.yml,language,python,3.12.13,1
agent-handoff-gate.yml,action,actions/checkout,any,1
agent-handoff-gate.yml,action,./.github/actions/setup-python-cached,any,1
agent-handoff-gate.yml,action,actions/github-script,any,1
agent-handoff-gate.yml,action,actions/checkout,any,1
agent-handoff-gate.yml,pip,j,any,1
agent-handoff-gate.yml,tools,python,used,1
agent-health-check.yml,language,python,6,1
agent-health-check.yml,language,python,3.12.13,1
agent-health-check.yml,action,actions/cache,any,1
agent-health-check.yml,action,actions/checkout,any,1
agent-health-check.yml,action,actions/cache,any,1
agent-health-check.yml,action,actions/upload-artifact,any,1
agent-health-check.yml,action,actions/checkout,any,1
agent-health-check.yml,action,actions/setup-python,any,1
agent-health-check.yml,pip,-q -r requirement,any,1
agent-health-check.yml,tools,python,used,1
agent-orchestration-unified.yml,language,python,3.12.13,1
agent-orchestration-unified.yml,language,python,3.12.13,1
agent-orchestration-unified.yml,action,actions/checkout,any,1
agent-orchestration-unified.yml,action,./.github/actions/setup-python-cached,any,1
agent-orchestration-unified.yml,action,actions/cache,any,1
agent-orchestration-unified.yml,action,actions/upload-artifact,any,1
agent-orchestration-unified.yml,action,actions/checkout,any,1
agent-orchestration-unified.yml,action,./.github/actions/setup-python-cached,any,1
agent-orchestration-unified.yml,action,actions/download-artifact,any,1
agent-orchestration-unified.yml,action,actions/upload-artifact,any,1
agent-orchestration-unified.yml,pip,pyyaml numpy,any,1
agent-orchestration-unified.yml,pip,pyyaml reque,any,1
agent-orchestration-unified.yml,tools,jq,used,1
agent-orchestration-unified.yml,tools,python,used,1
agent-registry-validation.yml,language,python,3.12.13,1
agent-registry-validation.yml,action,actions/checkout,any,1
agent-registry-validation.yml,action,./.github/actions/setup-python-cached,any,1
agent-registry-validation.yml,action,actions/github-script,any,1
agent-registry-validation.yml,action,actions/cache,any,1
agent-registry-validation.yml,action,actions/checkout,any,1
agent-registry-validation.yml,pip,j,any,1
agent-registry-validation.yml,tools,python,used,1
agent-registry-validation.yml,tools,bash,used,1
agent-var-writer.yml,action,actions/checkout,any,1
agent-var-writer.yml,action,actions/github-script,any,1
agent-var-writer.yml,action,actions/github-script,any,1
agent-var-writer.yml,tools,git,used,1
agent_infrastructure_manager.yml,action,actions/cache,any,1
agent_infrastructure_manager.yml,action,actions/checkout,any,1
agent_infrastructure_manager.yml,action,actions/cache,any,1
agent_infrastructure_manager.yml,action,actions/checkout,any,1
agent_infrastructure_manager.yml,action,actions/cache,any,1
agent_infrastructure_manager.yml,action,actions/checkout,any,1
agent_infrastructure_manager.yml,action,actions/checkout,any,1
agent_infrastructure_manager.yml,action,actions/checkout,any,1
agent_infrastructure_manager.yml,pip,-q reque,any,1
agent_infrastructure_manager.yml,tools,curl,used,1
agent_infrastructure_manager.yml,tools,python,used,1
agentic-diff-guard.yml,language,python,6,1
agentic-diff-guard.yml,language,python,3.11,1
agentic-diff-guard.yml,action,actions/checkout,any,1
agentic-diff-guard.yml,action,actions/setup-python,any,1
agentic-diff-guard.yml,tools,python,used,1
api-documentation.yml,language,python,3.12.13,1
api-documentation.yml,action,actions/checkout,any,1
api-documentation.yml,action,./.github/actions/setup-python-cached,any,1
api-documentation.yml,tools,python,used,1
app-package-download.yml,language,python,3.12.13,1
app-package-download.yml,action,actions/setup-python,any,1
app-package-download.yml,action,actions/upload-artifact,any,1
app-package-download.yml,action,actions/upload-artifact,any,1
app-package-download.yml,pip,pyte,any,1
app-package-download.yml,pip,-r requirement,any,1
app-package-download.yml,pip,-r requirement,any,1
app-package-download.yml,tools,git,used,1
app-package-download.yml,tools,python,used,1
app-package-download.yml,tools,bash,used,1
artifact-monitoring.yml,language,python,3.12.13,1
artifact-monitoring.yml,action,actions/checkout,any,1
artifact-monitoring.yml,action,./.github/actions/setup-python-cached,any,1
artifact-monitoring.yml,action,actions/download-artifact,any,1
artifact-monitoring.yml,action,actions/upload-artifact,any,1
artifact-monitoring.yml,action,actions/github-script,any,1
artifact-monitoring.yml,pip,--upgrade pip,any,1
artifact-monitoring.yml,pip,-e ".[github]",any,1
artifact-monitoring.yml,tools,jq,used,1
artifact-monitoring.yml,tools,python,used,1
audit-qa-suite.yml,language,python,3.12.13,1
audit-qa-suite.yml,language,python,3.12.13,1
audit-qa-suite.yml,action,actions/checkout,any,1
audit-qa-suite.yml,action,./.github/actions/setup-python-cached,any,1
audit-qa-suite.yml,action,actions/upload-artifact,any,1
audit-qa-suite.yml,action,./.github/actions/setup-python-cached,any,1
audit-qa-suite.yml,action,actions/upload-artifact,any,1
audit-qa-suite.yml,action,actions/checkout,any,1
audit-qa-suite.yml,action,actions/checkout,any,1
audit-qa-suite.yml,pip,--upgrade pip,any,1
audit-qa-suite.yml,pip,jinja2 pyyaml pyte,any,1
audit-qa-suite.yml,pip,-e . || true,any,1
audit-qa-suite.yml,pip,pylint mypy bandit,any,1
audit-qa-suite.yml,tools,git,used,1
audit-qa-suite.yml,tools,jq,used,1
audit-qa-suite.yml,tools,python,used,1
audit-qa-suite.yml,tools,bash,used,1
auth-tests.yml,language,python,${{ matrix.python-version }},1
auth-tests.yml,language,python,3.12.13,1
auth-tests.yml,action,actions/cache,any,1
auth-tests.yml,action,actions/checkout,any,1
auth-tests.yml,action,./.github/actions/setup-python-cached,any,1
auth-tests.yml,action,actions/cache,any,1
auth-tests.yml,action,codecov/codecov-action,any,1
auth-tests.yml,action,actions/upload-artifact,any,1
auth-tests.yml,action,actions/upload-artifact,any,1
auth-tests.yml,action,actions/upload-artifact,any,1
auth-tests.yml,action,actions/checkout,any,1
auth-tests.yml,action,./.github/actions/setup-python-cached,any,1
auth-tests.yml,action,actions/checkout,any,1
auth-tests.yml,pip,--upgrade pip,any,1
auth-tests.yml,pip,pyte,any,1
auth-tests.yml,pip,-e,any,1
auth-tests.yml,pip,bandit>=1.7.5,any,1
auth-tests.yml,pip,bandit>=1.7.5,any,1
auth-tests.yml,pip,--upgrade pip,any,1
auth-tests.yml,pip,pyte,any,1
auth-tests.yml,pip,httpx  # Additional dependency for auth te,any,1
auth-tests.yml,tools,python,used,1
auto-approve-workflows.yml,action,actions/checkout,any,1
auto-approve-workflows.yml,action,actions/checkout,any,1
auto-approve-workflows.yml,action,actions/checkout,any,1
auto-approve-workflows.yml,action,actions/checkout,any,1
auto-approve-workflows.yml,action,actions/create-github-app-token,any,1
auto-approve-workflows.yml,action,actions/github-script,any,1
auto-approve-workflows.yml,tools,git,used,1
auto-approve-workflows.yml,tools,jq,used,1
auto-approve-workflows.yml,tools,python,used,1
auto-fix-common-issues.yml,language,python,3.12.13,1
auto-fix-common-issues.yml,action,actions/checkout,any,1
auto-fix-common-issues.yml,action,./.github/actions/setup-python-cached,any,1
auto-fix-common-issues.yml,action,actions/github-script,any,1
auto-fix-common-issues.yml,action,actions/checkout,any,1
auto-fix-common-issues.yml,pip,--upgrade pip,any,1
auto-fix-common-issues.yml,pip,ruff pyyaml,any,1
auto-fix-common-issues.yml,tools,git,used,1
auto-fix-common-issues.yml,tools,python,used,1
auto-fix-common-issues.yml,tools,bash,used,1
auto-fix-pr-check.yml,language,python,3.12.13,1
auto-fix-pr-check.yml,action,actions/checkout,any,1
auto-fix-pr-check.yml,action,./.github/actions/setup-python-cached,any,1
auto-fix-pr-check.yml,action,actions/upload-artifact,any,1
auto-fix-pr-check.yml,action,actions/github-script,any,1
auto-fix-pr-check.yml,action,./.github/actions/post-pr-summary,any,1
auto-fix-pr-check.yml,action,actions/checkout,any,1
auto-fix-pr-check.yml,pip,--upgrade pip,any,1
auto-fix-pr-check.yml,pip,ruff pyyaml,any,1
auto-fix-pr-check.yml,tools,git,used,1
auto-fix-pr-check.yml,tools,jq,used,1
auto-fix-pr-check.yml,tools,python,used,1
auto-fix-pr-check.yml,tools,bash,used,1
automated-compliance-check.yml,action,actions/checkout,any,1
automated-monitoring-setup.yml,language,python,6,1
automated-monitoring-setup.yml,language,python,3.12,1
automated-monitoring-setup.yml,action,actions/checkout,any,1
automated-monitoring-setup.yml,action,actions/setup-python,any,1
automated-monitoring-setup.yml,action,actions/upload-artifact,any,1
automated-monitoring-setup.yml,action,actions/upload-artifact,any,1
automated-monitoring-setup.yml,action,actions/github-script,any,1
automated-monitoring-setup.yml,pip,pyyaml jinja2,any,1
automated-monitoring-setup.yml,tools,curl,used,1
automated-monitoring-setup.yml,tools,python,used,1
automated-post-deployment-verification.yml,language,python,6,1
automated-post-deployment-verification.yml,language,python,6,1
automated-post-deployment-verification.yml,language,python,6,1
automated-post-deployment-verification.yml,language,python,3.12,1
automated-post-deployment-verification.yml,language,python,3.12,1
automated-post-deployment-verification.yml,language,python,3.12,1
automated-post-deployment-verification.yml,action,actions/checkout,any,1
automated-post-deployment-verification.yml,action,actions/checkout,any,1
automated-post-deployment-verification.yml,action,actions/setup-python,any,1
automated-post-deployment-verification.yml,action,actions/cache,any,1
automated-post-deployment-verification.yml,action,actions/upload-artifact,any,1
automated-post-deployment-verification.yml,action,actions/checkout,any,1
automated-post-deployment-verification.yml,action,actions/setup-python,any,1
automated-post-deployment-verification.yml,action,actions/upload-artifact,any,1
automated-post-deployment-verification.yml,action,actions/checkout,any,1
automated-post-deployment-verification.yml,action,actions/setup-python,any,1
automated-post-deployment-verification.yml,action,actions/upload-artifact,any,1
automated-post-deployment-verification.yml,action,actions/checkout,any,1
automated-post-deployment-verification.yml,action,actions/download-artifact,any,1
automated-post-deployment-verification.yml,action,actions/upload-artifact,any,1
automated-post-deployment-verification.yml,action,actions/github-script,any,1
automated-post-deployment-verification.yml,action,slackapi/slack-github-action,any,1
automated-post-deployment-verification.yml,action,actions/github-script,any,1
automated-post-deployment-verification.yml,pip,pyte,any,1
automated-post-deployment-verification.yml,tools,curl,used,1
automated-post-deployment-verification.yml,tools,python,used,1
automated-release-creation.yml,language,python,6,1
automated-release-creation.yml,language,python,3.12,1
automated-release-creation.yml,action,actions/cache,any,1
automated-release-creation.yml,action,actions/checkout,any,1
automated-release-creation.yml,action,actions/setup-python,any,1
automated-release-creation.yml,action,actions/create-release,any,1
automated-release-creation.yml,action,actions/create-release,any,1
automated-release-creation.yml,action,actions/upload-release-asset,any,1
automated-release-creation.yml,action,actions/upload-release-asset,any,1
automated-release-creation.yml,action,actions/upload-release-asset,any,1
automated-release-creation.yml,action,actions/upload-artifact,any,1
automated-release-creation.yml,tools,python,used,1
automated-rollback-generation.yml,language,python,6,1
automated-rollback-generation.yml,language,python,6,1
automated-rollback-generation.yml,language,python,6,1
automated-rollback-generation.yml,language,python,3.12,1
automated-rollback-generation.yml,language,python,3.12,1
automated-rollback-generation.yml,language,python,3.12,1
automated-rollback-generation.yml,action,actions/checkout,any,1
automated-rollback-generation.yml,action,actions/setup-python,any,1
automated-rollback-generation.yml,action,actions/cache,any,1
automated-rollback-generation.yml,action,actions/checkout,any,1
automated-rollback-generation.yml,action,actions/setup-python,any,1
automated-rollback-generation.yml,action,actions/checkout,any,1
automated-rollback-generation.yml,action,actions/setup-python,any,1
automated-rollback-generation.yml,pip,--upgrade pip,any,1
automated-rollback-generation.yml,pip,pyyaml,any,1
automated-rollback-generation.yml,pip,--upgrade pip,any,1
automated-rollback-generation.yml,pip,pyyaml,any,1
automated-rollback-generation.yml,tools,git,used,1
automated-rollback-generation.yml,tools,python,used,1
autonomous-agent.yml,language,python,3.12.13,1
autonomous-agent.yml,action,actions/cache,any,1
autonomous-agent.yml,action,actions/checkout,any,1
autonomous-agent.yml,action,actions/checkout,any,1
autonomous-agent.yml,action,./.github/actions/setup-python-cached,any,1
autonomous-agent.yml,pip,--upgrade pip,any,1
autonomous-agent.yml,pip,-e ".[dev]" || pip in,any,1
autonomous-agent.yml,tools,python,used,1
autonomous-agent.yml,tools,bash,used,1
autonomy-phase-ci-matrix.yml,language,python,3.12.13,1
autonomy-phase-ci-matrix.yml,action,actions/cache,any,1
autonomy-phase-ci-matrix.yml,action,actions/checkout,any,1
autonomy-phase-ci-matrix.yml,action,./.github/actions/setup-python-cached,any,1
autonomy-phase-ci-matrix.yml,action,actions/checkout,any,1
autonomy-phase-ci-matrix.yml,pip,-e,any,1
autonomy-phase-ci-matrix.yml,pip,pyte,any,1
autonomy-phase-ci-matrix.yml,tools,python,used,1
batch-ci-triage.yml,language,python,3.12.13,1
batch-ci-triage.yml,action,actions/checkout,any,1
batch-ci-triage.yml,action,./.github/actions/setup-python-cached,any,1
batch-ci-triage.yml,action,actions/github-script,any,1
batch-ci-triage.yml,action,actions/github-script,any,1
batch-ci-triage.yml,action,actions/github-script,any,1
batch-ci-triage.yml,action,actions/github-script,any,1
batch-ci-triage.yml,action,actions/github-script,any,1
batch-ci-triage.yml,action,actions/upload-artifact,any,1
batch-ci-triage.yml,pip,pyyaml click --quiet,any,1
batch-ci-triage.yml,tools,python,used,1
branch-cleanup.yml,language,python,3.12.13,1
branch-cleanup.yml,action,actions/checkout,any,1
branch-cleanup.yml,action,actions/setup-python,any,1
branch-cleanup.yml,action,actions/upload-artifact,any,1
branch-cleanup.yml,tools,python,used,1
branch-divergence-monitor.yml,action,actions/checkout,any,1
branch-divergence-monitor.yml,action,actions/checkout,any,1
branch-divergence-monitor.yml,action,actions/checkout,any,1
branch-divergence-monitor.yml,action,actions/github-script,any,1
branch-divergence-monitor.yml,action,actions/github-script,any,1
branch-divergence-monitor.yml,action,actions/checkout,any,1
branch-divergence-monitor.yml,tools,git,used,1
branch-divergence-monitor.yml,tools,python,used,1
branch-divergence-monitor.yml,tools,bash,used,1
branch-rebase-gate.yml,language,python,6,1
branch-rebase-gate.yml,language,python,3.12.13,1
branch-rebase-gate.yml,action,actions/checkout,any,1
branch-rebase-gate.yml,action,actions/setup-python,any,1
branch-rebase-gate.yml,action,actions/cache,any,1
branch-rebase-gate.yml,action,actions/checkout,any,1
branch-rebase-gate.yml,tools,python,used,1
build-agent-env-cache.yml,language,python,${{ env.PYTHON_VERSION }},1
build-agent-env-cache.yml,action,actions/checkout,any,1
build-agent-env-cache.yml,action,./.github/actions/setup-agent-env,any,1
build-agent-env-cache.yml,action,actions/upload-artifact,any,1
build-agent-env-cache.yml,tools,jq,used,1
build-agent-env-cache.yml,tools,python,used,1
build-preview-image.yml,action,./.github/workflows/cost-gate.yml,any,1
build-preview-image.yml,action,actions/cache,any,1
build-preview-image.yml,action,actions/checkout,any,1
build-preview-image.yml,action,hadolint/hadolint-action,any,1
build-preview-image.yml,action,actions/checkout,any,1
build-preview-image.yml,action,actions/cache,any,1
build-preview-image.yml,action,docker/setup-qemu-action,any,1
build-preview-image.yml,action,docker/setup-buildx-action,any,1
build-preview-image.yml,action,docker/login-action,any,1
build-preview-image.yml,action,docker/build-push-action,any,1
build-preview-image.yml,action,actions/checkout,any,1
build-preview-image.yml,tools,docker,used,1
build-preview-image.yml,tools,git,used,1
build-preview-image.yml,tools,curl,used,1
build-preview-image.yml,tools,python,used,1
cache-pruning.yml,action,actions/github-script,any,1
capacity-planner-monitor.yml,language,python,6,1
capacity-planner-monitor.yml,language,python,6,1
capacity-planner-monitor.yml,language,python,6,1
capacity-planner-monitor.yml,language,python,6,1
capacity-planner-monitor.yml,language,python,3.12,1
capacity-planner-monitor.yml,language,python,3.12,1
capacity-planner-monitor.yml,language,python,3.12,1
capacity-planner-monitor.yml,language,python,3.12,1
capacity-planner-monitor.yml,action,actions/checkout,any,1
capacity-planner-monitor.yml,action,actions/setup-python,any,1
capacity-planner-monitor.yml,action,actions/upload-artifact,any,1
capacity-planner-monitor.yml,action,actions/checkout,any,1
capacity-planner-monitor.yml,action,actions/setup-python,any,1
capacity-planner-monitor.yml,action,actions/upload-artifact,any,1
capacity-planner-monitor.yml,action,actions/checkout,any,1
capacity-planner-monitor.yml,action,actions/setup-python,any,1
capacity-planner-monitor.yml,action,actions/upload-artifact,any,1
capacity-planner-monitor.yml,action,actions/checkout,any,1
capacity-planner-monitor.yml,action,actions/setup-python,any,1
capacity-planner-monitor.yml,action,actions/upload-artifact,any,1
capacity-planner-monitor.yml,action,actions/download-artifact,any,1
capacity-planner-monitor.yml,pip,-q,any,1
capacity-planner-monitor.yml,pip,-q,any,1
capacity-planner-monitor.yml,pip,-q,any,1
capacity-planner-monitor.yml,pip,-q,any,1
capacity-planner-monitor.yml,tools,python,used,1
chatops_copilot_trigger.yml,action,actions/cache,any,1
chatops_copilot_trigger.yml,action,actions/checkout,any,1
chatops_copilot_trigger.yml,action,actions/cache,any,1
chatops_copilot_trigger.yml,action,actions/github-script,any,1
chatops_copilot_trigger.yml,action,actions/cache,any,1
chatops_copilot_trigger.yml,action,actions/cache,any,1
chatops_copilot_trigger.yml,pip,pyyaml --quiet,any,1
chatops_copilot_trigger.yml,tools,curl,used,1
chatops_copilot_trigger.yml,tools,python,used,1
ci-checkpoint-validation.yml,language,python,3.12.13,1
ci-checkpoint-validation.yml,action,actions/cache,any,1
ci-checkpoint-validation.yml,action,actions/checkout,any,1
ci-checkpoint-validation.yml,action,./.github/actions/setup-python-cached,any,1
ci-checkpoint-validation.yml,action,actions/checkout,any,1
ci-checkpoint-validation.yml,pip,pyyaml reque,any,1
ci-checkpoint-validation.yml,tools,python,used,1
ci-failure-issue-creator.yml,language,python,6,1
ci-failure-issue-creator.yml,language,python,3.12.13,1
ci-failure-issue-creator.yml,action,actions/checkout,any,1
ci-failure-issue-creator.yml,action,actions/github-script,any,1
ci-failure-issue-creator.yml,action,actions/cache,any,1
ci-failure-issue-creator.yml,action,actions/github-script,any,1
